"$defaultCurrency=NOK";;;;;;;;;
"insert PriceRow";"catalogVersion(catalog(id),version)";"currency(isocode)[default=$defaultCurrency]";"giveAwayPrice[allownull=true]";"minqtd[allownull=true]";"net[allownull=true]";"price[allownull=true]";"product(catalogVersion(catalog(id),version),code)";"unit(code)[allownull=true]";"unitFactor[allownull=true]"
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613172";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737280";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737281";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737283";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613165";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613166";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613167";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613168";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737272";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737273";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613173";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613667";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613668";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613669";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613670";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738208";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:122409";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738114";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738116";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738117";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738118";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738136";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738137";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738138";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738120";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738121";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738122";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738132";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738133";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613655";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613656";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613657";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613658";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:122410";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738142";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738144";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738145";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738146";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738159";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300738148";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613659";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613661";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300613662";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";118,668;"apparelProductCatalog:Online:117080";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613174";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613175";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300613176";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";200,508;"apparelProductCatalog:Online:300737295";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:122333";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300613329";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300613330";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300613331";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300613332";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300737504";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300737506";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300613333";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300613334";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300613335";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300613336";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300737511";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300737512";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300737513";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300737514";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300737515";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:122340";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300737578";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300737579";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300737580";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300737581";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300613369";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300613370";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300613371";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300613372";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300737584";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:122800";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300615225";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300615226";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300615227";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300615228";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300717313";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300717314";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300717315";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300615229";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300615230";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300615231";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";207,948;"apparelProductCatalog:Online:300615232";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:122405";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737941";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737942";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737943";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737944";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737945";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300613615";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300613616";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300613617";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300613618";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737977";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737978";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737979";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737980";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737981";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";170,748;"apparelProductCatalog:Online:300737967";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453384";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453385";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453386";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453393";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453394";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453395";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453387";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453388";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453389";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453390";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453391";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453392";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453396";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453397";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:300453398";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1264,428;"apparelProductCatalog:Online:129707";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";1264,428;"apparelProductCatalog:Online:300649636";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";669,228;"apparelProductCatalog:Online:96502";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";669,228;"apparelProductCatalog:Online:96502_dark_smoke";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:96001";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300415612";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300415613";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300415611";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";2231,628;"apparelProductCatalog:Online:104905";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";2231,628;"apparelProductCatalog:Online:300467248";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";2231,628;"apparelProductCatalog:Online:300467249";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";5133,228;"apparelProductCatalog:Online:29867";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";5133,228;"apparelProductCatalog:Online:300029866";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";5579,628;"apparelProductCatalog:Online:115754";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300742608";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300742609";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300742616";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300742619";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300742610";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300742611";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300742612";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300742613";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300742614";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:140458";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742510";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742511";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742512";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742513";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742514";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742515";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742516";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742517";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742518";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";483,228;"apparelProductCatalog:Online:300742519";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:121939";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300611184";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300611185";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300611186";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300611187";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300611188";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300611189";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:122784";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300610924";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300610925";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300610926";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300610919";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300610920";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300610921";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300610922";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300786274";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300786275";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300786276";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";408,828;"apparelProductCatalog:Online:300786277";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";557,628;"apparelProductCatalog:Online:122447";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";557,628;"apparelProductCatalog:Online:300613799";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";557,628;"apparelProductCatalog:Online:300613800";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";557,628;"apparelProductCatalog:Online:300613801";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";557,628;"apparelProductCatalog:Online:300613802";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:83174";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300389093";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300389094";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300389095";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300389096";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:84574";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300389772";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300389773";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300389774";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300389777";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300389778";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";222,828;"apparelProductCatalog:Online:300389779";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:83223";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300389276";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300389279";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:118591";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606759";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606760";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606761";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606763";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606765";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606766";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784663";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606783";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606784";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606785";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300615118";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300615119";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300615120";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300615121";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";260,028;"apparelProductCatalog:Online:300615122";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:121941";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300611196";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300611197";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300611198";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300611199";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300611200";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300611201";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786355";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786356";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786357";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786360";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742885";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742886";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742887";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742878";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742879";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742880";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742881";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742882";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742888";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742889";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742890";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742891";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";282,348;"apparelProductCatalog:Online:300742892";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:144862";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300772559";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300772560";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300772561";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";185,628;"apparelProductCatalog:Online:300772562";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";297,228;"apparelProductCatalog:Online:102278";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786361";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786362";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786363";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786366";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786367";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786368";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300786369";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:121942";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300611202";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";133,548;"apparelProductCatalog:Online:300611203";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606787";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300606789";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784684";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784685";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784686";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784688";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784690";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784691";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784666";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784667";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784668";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784670";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784672";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784676";"pieces";1
;"apparelProductCatalog:Online";;"false";1;"false";371,628;"apparelProductCatalog:Online:300784677";"pieces";1
